"","precision0_dev","recall0_dev","f1_score0_dev","precision1_dev","recall1_dev","f1_score1_dev","accuracy_dev","precision0_testing","recall0_testing","f1_score0_testing","precision1_testing","recall1_testing","f1_score1_testing","accuracy_testing"
"100",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"200",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"300",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"400",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"500",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"600",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"700",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"800",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"900",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"1000",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"1100",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"1200",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"1300",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"1400",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"1500",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"1600",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"1700",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"1800",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"1900",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"2000",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"2100",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"2200",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"2300",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"2400",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"2500",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"2600",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"2700",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"2800",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"2900",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"3000",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"3100",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"3200",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"3300",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"3400",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"3500",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"3600",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"3700",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"3800",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"3900",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
"4000",0.630718954248366,1,0.773547094188377,0,0,0,0.630718954248366,0.69047619047619,1,0.816901408450704,0,0,0,0.69047619047619
